#HEADER#
Method: ForwardEuler
T: 1
dt: 0.005
dx: 0.1
x: 0 0.111111 0.222222 0.333333 0.444444 0.555556 0.666667 0.777778 0.888889 1 
#/HEADER#
1 0.888776 0.777579 0.666382 0.555251 0.444121 0.333066 0.222011 0.111005 0 
1 0.88879 0.777579 0.666415 0.555251 0.444158 0.333066 0.222036 0.111005 0 
1 0.88879 0.777602 0.666415 0.555287 0.444158 0.333097 0.222036 0.111018 0 
1 0.888801 0.777602 0.666445 0.555287 0.444192 0.333097 0.222057 0.111018 0 
1 0.888801 0.777623 0.666445 0.555318 0.444192 0.333125 0.222057 0.111029 0 
1 0.888811 0.777623 0.666471 0.555318 0.444221 0.333125 0.222077 0.111029 0 
1 0.888811 0.777641 0.666471 0.555346 0.444221 0.333149 0.222077 0.111038 0 
1 0.888821 0.777641 0.666494 0.555346 0.444248 0.333149 0.222094 0.111038 0 
1 0.888821 0.777657 0.666494 0.555371 0.444248 0.333171 0.222094 0.111047 0 
1 0.888829 0.777657 0.666514 0.555371 0.444271 0.333171 0.222109 0.111047 0 
1 0.888829 0.777671 0.666514 0.555392 0.444271 0.33319 0.222109 0.111054 0 
1 0.888836 0.777671 0.666532 0.555392 0.444291 0.33319 0.222122 0.111054 0 
1 0.888836 0.777684 0.666532 0.555411 0.444291 0.333206 0.222122 0.111061 0 
1 0.888842 0.777684 0.666547 0.555411 0.444309 0.333206 0.222134 0.111061 0 
1 0.888842 0.777695 0.666547 0.555428 0.444309 0.333221 0.222134 0.111067 0 
1 0.888847 0.777695 0.666561 0.555428 0.444325 0.333221 0.222144 0.111067 0 
1 0.888847 0.777704 0.666561 0.555443 0.444325 0.333234 0.222144 0.111072 0 
1 0.888852 0.777704 0.666574 0.555443 0.444339 0.333234 0.222153 0.111072 0 
1 0.888852 0.777713 0.666574 0.555456 0.444339 0.333246 0.222153 0.111077 0 
1 0.888856 0.777713 0.666585 0.555456 0.444351 0.333246 0.222161 0.111077 0 
1 0.888856 0.777721 0.666585 0.555468 0.444351 0.333256 0.222161 0.111081 0 
1 0.88886 0.777721 0.666594 0.555468 0.444362 0.333256 0.222168 0.111081 0 
1 0.88886 0.777727 0.666594 0.555478 0.444362 0.333265 0.222168 0.111084 0 
1 0.888864 0.777727 0.666603 0.555478 0.444372 0.333265 0.222175 0.111084 0 
1 0.888864 0.777733 0.666603 0.555487 0.444372 0.333273 0.222175 0.111087 0 
1 0.888867 0.777733 0.66661 0.555487 0.44438 0.333273 0.22218 0.111087 0 
1 0.888867 0.777738 0.66661 0.555495 0.44438 0.33328 0.22218 0.11109 0 
1 0.888869 0.777738 0.666617 0.555495 0.444388 0.33328 0.222185 0.11109 0 
1 0.888869 0.777743 0.666617 0.555502 0.444388 0.333286 0.222185 0.111093 0 
1 0.888871 0.777743 0.666623 0.555502 0.444394 0.333286 0.22219 0.111093 0 
1 0.888871 0.777747 0.666623 0.555508 0.444394 0.333292 0.22219 0.111095 0 
1 0.888874 0.777747 0.666628 0.555508 0.4444 0.333292 0.222193 0.111095 0 
1 0.888874 0.777751 0.666628 0.555514 0.4444 0.333297 0.222193 0.111097 0 
1 0.888875 0.777751 0.666632 0.555514 0.444405 0.333297 0.222197 0.111097 0 
1 0.888875 0.777754 0.666632 0.555519 0.444405 0.333301 0.222197 0.111098 0 
1 0.888877 0.777754 0.666636 0.555519 0.44441 0.333301 0.2222 0.111098 0 
1 0.888877 0.777757 0.666636 0.555523 0.44441 0.333305 0.2222 0.1111 0 
1 0.888878 0.777757 0.66664 0.555523 0.444414 0.333305 0.222202 0.1111 0 
1 0.888878 0.777759 0.66664 0.555527 0.444414 0.333308 0.222202 0.111101 0 
1 0.88888 0.777759 0.666643 0.555527 0.444418 0.333308 0.222205 0.111101 0 
1 0.88888 0.777761 0.666643 0.55553 0.444418 0.333311 0.222205 0.111102 0 
1 0.888881 0.777761 0.666646 0.55553 0.444421 0.333311 0.222207 0.111102 0 
